	0	0	0.0
	0	1	3.44818792991
	0	2	4.7539457296
	0	3	6.52908109921
	0	4	5.20618862509
	0	5	5.59750837427
	0	6	6.63853146411
	0	7	5.90528576785
	0	8	6.39531078213
	0	9	4.51775386669
	0	10	1.55241746963
	0	11	1.5
	0	12	3.5714002856
	0	13	3.86005181312
	0	14	6.64172417374
	0	15	6.19838688692
	0	16	6.2565485693
	0	17	6.45600495663
	0	18	4.79613385968
	0	19	5.68585085981
	0	20	6.02162768693
	0	21	5.71160222705
	0	22	5.65286652947
	0	23	4.88773976394
	0	24	7.4312919469
	0	25	7.00174264023
	0	26	6.27025517822
	0	27	2.81602556807
	0	28	1.74642491966
	0	29	3.67151195014
	0	30	6.85583692922
	0	31	1.78044938148
	0	32	1.74642491966
	0	33	7.13179500547
	0	34	6.53326870716
	0	35	2.99666481275
	0	36	2.80178514522
	0	37	1.92093727123
	0	38	5.62597547097
	0	39	4.00404795176
	0	40	5.96201308284
	0	41	5.57314991724
	0	42	7.13855027299
	0	43	6.53326870716
	0	44	5.76451212159
	0	45	5.25856444289
	0	46	6.17155571959
	0	47	5.12524145773
	0	48	6.4858384192
	0	49	0.316227766017
	0	50	6.39512314189
	0	51	6.73662378347
	0	52	5.55536677457
	0	53	4.62964361479
	0	54	5.38568472898
	0	55	3.7
	0	56	4.31040601336
	0	57	4.24852915725
	0	58	5.28194093114
	0	59	5.31096977962
	0	60	5.1264900273
	0	61	2.60192236625
	0	62	3.52482623685
	0	63	5.9111843145
	0	64	6.1759290799
	0	65	6.44801519849
	0	66	3.92045915678
	0	67	5.79120885481
	0	68	4.82476942454
	0	69	6.26834108836
	0	70	6.10982814816
	0	71	7.23387171575
	0	72	2.40831891576
	0	73	6.35472265327
	0	74	3.70135110466
	0	75	6.74036349168
	0	76	5.5564467063
	0	77	3.37379608157
	0	78	1.28062484749
	0	79	3.02654919008
	0	80	6.35708266424
	0	81	2.1400934559
	0	82	6.06066003006
	0	83	4.96637694904
	0	84	2.19544984001
	0	85	5.74668600151
	0	86	1.96977156036
	0	87	7.01898140758
	0	88	5.50276294238
	0	89	6.56067831859
	0	90	4.4603138903
	0	91	5.82903079422
	0	92	5.00320897025
	0	93	5.46370753244
	0	94	5.84964956215
	0	95	6.24519014923
	0	96	1.30384048104
	0	97	6.40834612049
	0	98	6.37397834951
	0	99	4.41021541424
	1	0	3.44818792991
	1	1	0.0
	1	2	5.60446250768
	1	3	3.99260566548
	1	4	3.64724553602
	1	5	4.86786400796
	1	6	3.94893656571
	1	7	3.21720375482
	1	8	3.66196668472
	1	9	1.29077496102
	1	10	4.46542271235
	1	11	3.25576411922
	1	12	1.13265175584
	1	13	4.2201895692
	1	14	3.86943148279
	1	15	3.5
	1	16	3.63901085461
	1	17	4.03112887415
	1	18	2.10021427478
	1	19	4.28262769804
	1	20	4.7759815745
	1	21	2.86782147283
	1	22	3.92210402718
	1	23	5.26117857519
	1	24	4.80916832727
	1	25	4.25516157155
	1	26	3.51455544842
	1	27	1.39283882772
	1	28	3.96232255123
	1	29	0.80622577483
	1	30	4.09176001251
	1	31	2.8319604517
	1	32	2.12602916255
	1	33	5.9985414894
	1	34	3.77751240898
	1	35	0.67082039325
	1	36	2.78567765544
	1	37	2.15870331449
	1	38	3.90865705838
	1	39	2.26061938415
	1	40	3.36029760587
	1	41	2.90688837075
	1	42	5.26031367886
	1	43	3.77751240898
	1	44	4.38675278538
	1	45	2.34360832905
	1	46	3.43279769284
	1	47	1.83414830371
	1	48	3.91281228786
	1	49	3.19530906173
	1	50	3.79520750421
	1	51	4.03064510966
	1	52	4.30419562752
	1	53	2.19718001083
	1	54	3.94202993393
	1	55	4.96588360717
	1	56	3.70048645451
	1	57	5.0
	1	58	5.10008823453
	1	59	4.46860157096
	1	60	3.61564655352
	1	61	1.30384048104
	1	62	2.00159936051
	1	63	4.87914951605
	1	64	3.39206426826
	1	65	3.66400054585
	1	66	4.19761837236
	1	67	5.16082357769
	1	68	1.42
	1	69	3.69541607942
	1	70	4.0
	1	71	5.07906487456
	1	72	3.00166620396
	1	73	3.85778433819
	1	74	4.02616442784
	1	75	3.95379564469
	1	76	3.35411687334
	1	77	1.40089257261
	1	78	4.66154480832
	1	79	1.43178210633
	1	80	4.67680446459
	1	81	3.36005952328
	1	82	3.38904116233
	1	83	2.28405341444
	1	84	1.40356688476
	1	85	3.19724881734
	1	86	3.75366487582
	1	87	4.42832925605
	1	88	4.8479273922
	1	89	3.84219989069
	1	90	1.33281656652
	1	91	5.087592751
	1	92	3.57044815114
	1	93	4.67077081433
	1	94	3.12416388815
	1	95	3.45027535133
	1	96	2.78028775489
	1	97	5.95809533324
	1	98	3.688034707
	1	99	1.70293863659
	2	0	4.7539457296
	2	1	5.60446250768
	2	2	0.0
	2	3	5.32549528213
	2	4	3.45722432017
	2	5	2.38665037238
	2	6	5.63862571909
	2	7	5.26501661916
	2	8	5.58032257132
	2	9	5.58982110626
	2	10	3.64005494464
	2	11	3.32415402772
	2	12	4.65004301055
	2	13	1.39283882772
	2	14	5.78381362079
	2	15	5.42033209315
	2	16	5.31717970356
	2	17	5.11077293567
	2	18	4.90213218916
	2	19	3.33779867577
	2	20	3.22800247831
	2	21	5.43087469935
	2	22	3.78191750307
	2	23	0.728010988928
	2	24	6.00234120989
	2	25	5.9511679526
	2	26	5.55266602633
	2	27	4.2201895692
	2	28	3.04138126515
	2	29	6.35609943283
	2	30	5.89427688525
	2	31	3.32415402772
	2	32	4.00124980475
	2	33	3.65547534529
	2	34	5.69382121251
	2	35	5.7706152185
	2	36	2.84429253067
	2	37	5.93043000127
	2	38	3.75600851969
	2	39	3.78423043696
	2	40	5.15379471846
	2	41	5.0931326313
	2	42	4.66164134185
	2	43	5.69382121251
	2	44	3.32469547478
	2	45	5.35840461332
	2	46	5.4739473874
	2	47	5.98532371723
	2	48	5.36191197242
	2	49	4.55411901469
	2	50	5.35850725482
	2	51	5.7224208164
	2	52	3.09614276157
	2	53	4.53625396114
	2	54	3.32710084007
	2	55	1.08166538264
	2	56	2.30729278593
	2	57	0.60827625303
	2	58	1.55913437522
	2	59	2.48965861114
	2	60	3.38421335025
	2	61	4.37378554573
	2	62	3.74918657845
